ID,Answer,Count,Percentage,It became a relationship,Segment type_gender,Segment type_mobile,Segment type_university,Segment type_web,"Segment Description_Meridian, Idaho",Segment Description_SegDiscrip_Others
292888.8583,0,795.8642386,0.316058526,1,0.0,1.0,0.0,0.0,1.0,0.0
293051.0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0
293301.9019,0,8.774525352,0.57840603,1,0.0,0.0,1.0,0.0,0.0,1.0
292881.5129,0,834.5667797,0.216744284,1,0.0,1.0,0.0,0.0,1.0,0.0
292902.0258,0,511.7135291,0.305063181,0,1.0,0.0,0.0,0.0,1.0,0.0
293247.0,1,1.0,1.0,0,0.0,0.0,1.0,0.0,0.0,1.0
293617.0,0,1.0,0.5,0,0.0,0.0,1.0,0.0,0.0,1.0
292889.6205,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292882.6255,0,796.7650675,0.22955878,1,0.0,1.0,0.0,0.0,1.0,0.0
293399.0,0,3.0,1.0,0,0.0,0.0,1.0,0.0,0.0,1.0
292888.3863,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292887.4828,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292887.913,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292897.6815,0,492.5986362,0.260751384,0,1.0,0.0,0.0,0.0,1.0,0.0
293123.1867,0,2.84888983,0.237407486,1,0.0,0.0,1.0,0.0,0.0,1.0
292895.1837,0,527.6835948,0.238112209,0,1.0,0.0,0.0,0.0,1.0,0.0
292881.36,0,1007.933705,0.261713179,0,0.0,1.0,0.0,0.0,1.0,0.0
292893.9656,0,476.2487667,0.222849414,0,1.0,0.0,0.0,0.0,1.0,0.0
292889.1977,0,795.8151824,0.320769021,1,0.0,1.0,0.0,0.0,1.0,0.0
292898.4486,0,654.7581679,0.341568889,0,1.0,0.0,0.0,0.0,1.0,0.0
293449.0,0,1.0,0.111,0,0.0,0.0,1.0,0.0,0.0,1.0
292887.7534,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
293031.0,1,1.0,0.077,0,0.0,0.0,1.0,0.0,0.0,1.0
292891.3274,0,980.1872679,0.342663661,1,1.0,0.0,0.0,0.0,1.0,0.0
292888.0315,0,795.9837375,0.304583953,1,0.0,1.0,0.0,0.0,1.0,0.0
292889.0887,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292900.1205,0,378.5017259,0.230773309,0,1.0,0.0,0.0,0.0,1.0,0.0
292993.0,0,37.0,0.343,1,0.0,0.0,1.0,0.0,0.0,1.0
292884.7488,0,1200.402473,0.311636819,0,0.0,1.0,0.0,0.0,1.0,0.0
293551.0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0
292888.4479,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292887.2434,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292896.5545,0,562.6387805,0.253876313,0,1.0,0.0,0.0,0.0,1.0,0.0
292894.1182,0,927.3323124,0.384308972,1,1.0,0.0,0.0,0.0,1.0,0.0
293398.9682,0,0.723106249,0.723106249,1,0.0,0.0,1.0,0.0,0.0,1.0
292901.5979,0,449.0474387,0.273987174,0,1.0,0.0,0.0,0.0,1.0,0.0
292887.029,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
293127.0,1,12.0,0.182,0,0.0,0.0,1.0,0.0,0.0,1.0
293573.0,0,1.0,1.0,1,0.0,0.0,1.0,0.0,0.0,1.0
292901.0482,0,534.8672148,0.296783379,0,1.0,0.0,0.0,0.0,1.0,0.0
292892.7344,0,1127.341018,0.450458632,0,1.0,0.0,0.0,0.0,1.0,0.0
292897.8071,0,855.9756191,0.444536283,1,0.0,1.0,0.0,0.0,1.0,0.0
293671.0,0,1.0,0.5,0,0.0,0.0,1.0,0.0,0.0,1.0
292887.708,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292883.9491,0,1013.022624,0.263033172,1,0.0,1.0,0.0,0.0,1.0,0.0
293553.0,1,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,1.0
293048.8557,1,1.25300576,0.183048614,1,0.0,0.0,1.0,0.0,0.0,1.0
292961.6692,0,0.152724677,0.050857318,1,0.0,0.0,1.0,0.0,0.0,1.0
292899.1661,0,831.7320952,0.459633996,1,1.0,0.0,0.0,0.0,1.0,0.0
293073.0,1,3.0,0.167,0,0.0,0.0,1.0,0.0,0.0,1.0
292888.1716,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292893.91,0,449.7060021,0.210725102,0,1.0,0.0,0.0,0.0,1.0,0.0
293309.0,0,3.0,0.429,0,0.0,0.0,1.0,0.0,0.0,1.0
292890.5129,0,995.6123772,0.330509957,1,1.0,0.0,0.0,0.0,1.0,0.0
293079.0,1,23.0,0.235,0,0.0,0.0,1.0,0.0,0.0,1.0
292884.6599,0,1065.086436,0.276537779,1,0.0,1.0,0.0,0.0,1.0,0.0
292884.7557,0,1072.103989,0.278358031,1,0.0,1.0,0.0,0.0,1.0,0.0
293417.0,0,1.0,0.5,1,0.0,0.0,1.0,0.0,0.0,1.0
292885.596,0,1079.109392,0.290517287,1,0.0,1.0,0.0,0.0,1.0,0.0
292882.0036,0,1385.133549,0.359553412,0,0.0,1.0,0.0,0.0,1.0,0.0
292897.4317,0,794.6251286,0.435040829,1,0.0,1.0,0.0,0.0,1.0,0.0
292897.3767,0,570.3586919,0.262515746,0,1.0,0.0,0.0,0.0,1.0,0.0
292895.5712,0,537.5648427,0.242568458,0,1.0,0.0,0.0,0.0,1.0,0.0
292900.5046,0,769.3826949,0.458763473,0,1.0,0.0,0.0,0.0,1.0,0.0
292894.6055,0,795.0335935,0.395819052,1,0.0,1.0,0.0,0.0,1.0,0.0
292888.9946,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292881.1198,0,805.7754452,0.209276225,1,0.0,1.0,0.0,0.0,1.0,0.0
292899.2934,0,828.8163376,0.463283088,1,0.0,1.0,0.0,0.0,1.0,0.0
292952.0706,0,69.85871926,0.541873374,1,0.0,0.0,1.0,0.0,0.0,1.0
292893.4888,0,934.8842015,0.390069312,1,0.0,1.0,0.0,0.0,1.0,0.0
292896.9862,0,374.3377539,0.203034465,0,1.0,0.0,0.0,0.0,1.0,0.0
293202.1744,0,2.341279953,0.585319988,1,0.0,0.0,1.0,0.0,0.0,1.0
292882.2146,0,1508.784107,0.391626594,0,0.0,1.0,0.0,0.0,1.0,0.0
292888.9336,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292896.5153,0,881.935072,0.420078224,1,1.0,0.0,0.0,0.0,1.0,0.0
292940.9079,0,80.27082423,0.537737967,1,0.0,0.0,1.0,0.0,0.0,1.0
292977.0,1,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,1.0
292896.4425,0,880.9113423,0.427324299,1,0.0,1.0,0.0,0.0,1.0,0.0
292890.6779,0,795.6012537,0.341310958,1,0.0,1.0,0.0,0.0,1.0,0.0
292887.0599,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
293283.0,1,5.0,0.192,0,0.0,0.0,1.0,0.0,0.0,1.0
292890.4114,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292900.5278,0,770.6767311,0.460086523,0,1.0,0.0,0.0,0.0,1.0,0.0
292887.5304,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292901.3951,0,508.9385705,0.298630323,0,1.0,0.0,0.0,0.0,1.0,0.0
292898.8122,0,794.4255992,0.454200113,1,0.0,1.0,0.0,0.0,1.0,0.0
292883.718,0,1653.44315,0.429149077,0,0.0,1.0,0.0,0.0,1.0,0.0
292883.1126,0,796.6946644,0.236319056,1,0.0,1.0,0.0,0.0,1.0,0.0
292883.4753,0,978.3160673,0.254030789,1,0.0,1.0,0.0,0.0,1.0,0.0
292887.1958,0,796.1045181,0.292986316,1,0.0,1.0,0.0,0.0,1.0,0.0
292894.7334,0,915.6824728,0.393488077,1,1.0,0.0,0.0,0.0,1.0,0.0
292899.9922,0,816.0873154,0.471960782,1,1.0,0.0,0.0,0.0,1.0,0.0
293381.0,0,1.0,0.2,0,0.0,0.0,1.0,0.0,0.0,1.0
292899.4714,0,825.9491724,0.464190459,1,1.0,0.0,0.0,0.0,1.0,0.0
292901.6709,0,452.5335438,0.276122642,0,1.0,0.0,0.0,0.0,1.0,0.0
292895.065,0,794.9671874,0.402195524,1,0.0,1.0,0.0,0.0,1.0,0.0
292883.0382,0,1952.190973,0.506639979,0,0.0,1.0,0.0,0.0,1.0,0.0
292901.0598,0,507.4629961,0.295209673,0,1.0,0.0,0.0,0.0,1.0,0.0
292897.3578,0,593.9485269,0.279395803,0,1.0,0.0,0.0,0.0,1.0,0.0
293019.0,1,25.0,0.275,0,0.0,0.0,1.0,0.0,0.0,1.0
292900.5156,0,794.1794124,0.477839563,1,0.0,1.0,0.0,0.0,1.0,0.0
292883.4581,0,977.056616,0.253704105,1,0.0,1.0,0.0,0.0,1.0,0.0
292882.2669,0,889.7985687,0.231070618,1,0.0,1.0,0.0,0.0,1.0,0.0
293687.0,0,3.0,0.375,0,0.0,0.0,1.0,0.0,0.0,1.0
292965.0,1,1.0,0.5,1,0.0,0.0,1.0,0.0,0.0,1.0
292883.3039,0,965.7585502,0.250773549,1,0.0,1.0,0.0,0.0,1.0,0.0
293639.779,1,2.97544169,0.424744301,1,0.0,0.0,1.0,0.0,0.0,1.0
292900.342,0,760.3190842,0.449496642,0,1.0,0.0,0.0,0.0,1.0,0.0
292881.8449,0,1292.119664,0.335426944,0,0.0,1.0,0.0,0.0,1.0,0.0
292882.7654,0,1831.506159,0.475336068,0,0.0,1.0,0.0,0.0,1.0,0.0
292887.221,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292891.7177,0,972.7951461,0.348488038,1,1.0,0.0,0.0,0.0,1.0,0.0
292882.7653,0,926.3071908,0.240540432,1,0.0,1.0,0.0,0.0,1.0,0.0
292890.0995,0,1003.442686,0.324340324,1,1.0,0.0,0.0,0.0,1.0,0.0
292881.6074,0,841.4919386,0.218540571,1,0.0,1.0,0.0,0.0,1.0,0.0
292886.9063,0,1055.165539,0.307044629,1,0.0,1.0,0.0,0.0,1.0,0.0
292956.3163,1,5.170936158,0.117782435,1,0.0,0.0,1.0,0.0,0.0,1.0
292898.4213,0,495.853696,0.268297204,0,1.0,0.0,0.0,0.0,1.0,0.0
293567.0,0,2.0,0.667,0,0.0,0.0,1.0,0.0,0.0,1.0
292902.8528,0,517.422589,0.313626466,0,1.0,0.0,0.0,0.0,1.0,0.0
293681.0,0,11.0,0.786,0,0.0,0.0,1.0,0.0,0.0,1.0
293485.0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0
292898.7126,0,669.4788687,0.356619651,0,1.0,0.0,0.0,0.0,1.0,0.0
292896.1237,0,551.6549756,0.248922832,0,1.0,0.0,0.0,0.0,1.0,0.0
292887.2066,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292890.294,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292899.9527,0,816.8336567,0.471372727,1,1.0,0.0,0.0,0.0,1.0,0.0
292893.0612,0,942.6985122,0.384675453,1,0.0,1.0,0.0,0.0,1.0,0.0
292888.382,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292884.228,0,796.533462,0.251798093,1,0.0,1.0,0.0,0.0,1.0,0.0
292899.5309,0,549.5344852,0.282621876,0,1.0,0.0,0.0,0.0,1.0,0.0
293415.0,1,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0
292888.2114,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
293696.4004,1,0.864281443,0.10803518,1,0.0,0.0,1.0,0.0,0.0,1.0
293602.2784,1,0.964489768,0.964489768,1,0.0,0.0,1.0,0.0,0.0,1.0
292882.4268,0,901.5151189,0.234109724,1,0.0,1.0,0.0,0.0,1.0,0.0
292898.0735,0,633.8456819,0.320187513,0,1.0,0.0,0.0,0.0,1.0,0.0
292900.3572,0,837.1766574,0.491392648,0,1.0,0.0,0.0,0.0,1.0,0.0
293691.0,1,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0
292894.7744,0,479.8073841,0.231098936,0,1.0,0.0,0.0,0.0,1.0,0.0
293169.0,1,1.0,0.25,0,0.0,0.0,1.0,0.0,0.0,1.0
292890.4428,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292894.9484,0,521.683657,0.235406355,0,1.0,0.0,0.0,0.0,1.0,0.0
292889.9984,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
293347.7116,0,1.0,0.374480941,1,0.0,0.0,1.0,0.0,0.0,1.0
292882.5232,0,1689.579635,0.438522363,0,0.0,1.0,0.0,0.0,1.0,0.0
292895.7264,0,1126.602545,0.523036545,0,1.0,0.0,0.0,0.0,1.0,0.0
292894.9346,0,794.9860345,0.400385777,1,0.0,1.0,0.0,0.0,1.0,0.0
292896.5021,0,487.4091195,0.248721141,0,1.0,0.0,0.0,0.0,1.0,0.0
292901.3208,0,435.8176472,0.265883061,0,1.0,0.0,0.0,0.0,1.0,0.0
292902.0921,0,472.6496804,0.288445092,0,1.0,0.0,0.0,0.0,1.0,0.0
292900.2732,0,810.912359,0.475641382,1,0.0,1.0,0.0,0.0,1.0,0.0
292887.9468,0,1036.152655,0.320168349,1,0.0,1.0,0.0,0.0,1.0,0.0
292897.9971,0,564.3614576,0.268306179,0,1.0,0.0,0.0,0.0,1.0,0.0
293087.9285,0,0.029763317,0.029763317,1,0.0,0.0,1.0,0.0,0.0,1.0
292901.9108,0,463.9900015,0.283140472,0,1.0,0.0,0.0,0.0,1.0,0.0
292894.5708,0,795.0386089,0.395337464,1,0.0,1.0,0.0,0.0,1.0,0.0
292898.9158,0,555.4804398,0.276880955,0,1.0,0.0,0.0,0.0,1.0,0.0
292883.8967,0,1009.181118,0.26203674,1,0.0,1.0,0.0,0.0,1.0,0.0
292889.2218,0,1058.103598,0.330241733,0,1.0,0.0,0.0,0.0,1.0,0.0
292889.656,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
293631.0,1,7.0,0.226,0,0.0,0.0,1.0,0.0,0.0,1.0
292888.8455,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
293693.0,0,1.0,1.0,1,0.0,0.0,1.0,0.0,0.0,1.0
292890.7789,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292889.0644,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292882.0917,0,1436.721671,0.372934631,0,0.0,1.0,0.0,0.0,1.0,0.0
292900.3731,0,541.3932266,0.290482402,0,1.0,0.0,0.0,0.0,1.0,0.0
292890.4687,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
293457.0,1,1.0,0.5,0,0.0,0.0,1.0,0.0,0.0,1.0
292889.0337,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292889.675,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292897.9844,0,628.8825152,0.315113065,0,1.0,0.0,0.0,0.0,1.0,0.0
292889.1703,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292890.6745,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292890.0157,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292889.7087,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292888.1357,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292887.6689,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292883.0659,0,948.3291887,0.246252622,1,0.0,1.0,0.0,0.0,1.0,0.0
292896.1708,0,552.85581,0.249464385,0,1.0,0.0,0.0,0.0,1.0,0.0
293676.6426,1,0.825888048,0.103236006,1,0.0,0.0,1.0,0.0,0.0,1.0
292897.3546,0,1024.838537,0.511910347,0,1.0,0.0,0.0,0.0,1.0,0.0
292951.0,0,29.0,0.21,0,0.0,0.0,1.0,0.0,0.0,1.0
292889.8662,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292895.4542,0,534.5823646,0.241223419,0,1.0,0.0,0.0,0.0,1.0,0.0
293269.0,0,10.0,0.385,0,0.0,0.0,1.0,0.0,0.0,1.0
292887.8206,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292894.3235,0,1158.666093,0.504848344,0,1.0,0.0,0.0,0.0,1.0,0.0
292892.6036,0,795.3229288,0.368036383,1,0.0,1.0,0.0,0.0,1.0,0.0
292889.415,0,1061.912139,0.3368545,0,1.0,0.0,0.0,0.0,1.0,0.0
292890.6573,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
293741.0,0,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,1.0
292901.3635,0,531.8195054,0.299725995,0,1.0,0.0,0.0,0.0,1.0,0.0
292881.8873,0,861.9957225,0.223858959,1,0.0,1.0,0.0,0.0,1.0,0.0
293131.5615,1,8.14722024,0.151036929,1,0.0,0.0,1.0,0.0,0.0,1.0
292897.5634,0,568.5541208,0.26425809,0,1.0,0.0,0.0,0.0,1.0,0.0
292902.869,0,517.2660139,0.313777642,0,1.0,0.0,0.0,0.0,1.0,0.0
292896.0332,0,1107.42661,0.520939976,0,1.0,0.0,0.0,0.0,1.0,0.0
292896.0765,0,1104.721224,0.520644187,0,1.0,0.0,0.0,0.0,1.0,0.0
292899.8012,0,501.9250837,0.282371785,0,1.0,0.0,0.0,0.0,1.0,0.0
292903.0,0,516.0,0.315,0,1.0,0.0,0.0,0.0,0.0,1.0
292888.2179,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292902.0611,0,471.1666815,0.287536658,0,1.0,0.0,0.0,0.0,1.0,0.0
292894.3373,0,506.1008714,0.228378824,0,1.0,0.0,0.0,0.0,1.0,0.0
292887.0077,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292890.0483,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292898.4372,0,794.4798014,0.448995489,1,0.0,1.0,0.0,0.0,1.0,0.0
292898.9846,0,554.8157439,0.27752273,0,1.0,0.0,0.0,0.0,1.0,0.0
292893.1586,0,476.0443465,0.214823921,0,1.0,0.0,0.0,0.0,1.0,0.0
293648.323,1,3.774326669,0.538785132,1,0.0,0.0,1.0,0.0,0.0,1.0
292881.1171,0,805.5756873,0.20922441,1,0.0,1.0,0.0,0.0,1.0,0.0
292894.2513,0,1157.242403,0.502376392,0,1.0,0.0,0.0,0.0,1.0,0.0
292883.1167,0,1917.70476,0.49769475,0,0.0,1.0,0.0,0.0,1.0,0.0
292881.5608,0,1125.605175,0.292235472,0,0.0,1.0,0.0,0.0,1.0,0.0
293385.0,1,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,1.0
292891.1736,0,1096.575004,0.397039617,0,1.0,0.0,0.0,0.0,1.0,0.0
292894.4148,0,1160.465535,0.507972714,0,1.0,0.0,0.0,0.0,1.0,0.0
293495.0,0,2.0,0.667,0,0.0,0.0,1.0,0.0,0.0,1.0
292888.4412,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
293387.3524,0,1.0,0.5,1,0.0,0.0,1.0,0.0,0.0,1.0
293029.0,0,6.0,0.353,0,0.0,0.0,1.0,0.0,0.0,1.0
292901.1451,0,427.428438,0.260744122,0,1.0,0.0,0.0,0.0,1.0,0.0
292897.1974,0,572.0917226,0.260842475,0,1.0,0.0,0.0,0.0,1.0,0.0
292895.8467,0,894.5972466,0.410101483,1,1.0,0.0,0.0,0.0,1.0,0.0
293479.7046,1,0.892049658,0.892049658,1,0.0,0.0,1.0,0.0,0.0,1.0
292895.414,0,794.9167396,0.407039645,1,0.0,1.0,0.0,0.0,1.0,0.0
292889.7541,0,795.734768,0.328490599,1,0.0,1.0,0.0,0.0,1.0,0.0
293299.2882,0,0.356986313,0.029748859,1,0.0,0.0,1.0,0.0,0.0,1.0
292892.9453,0,949.5453478,0.366806947,1,1.0,0.0,0.0,0.0,1.0,0.0
293453.0,0,3.0,1.0,1,0.0,0.0,1.0,0.0,0.0,1.0
292897.2761,0,571.3312125,0.26157676,0,1.0,0.0,0.0,0.0,1.0,0.0
292888.3039,0,1037.449299,0.29754594,1,1.0,0.0,0.0,0.0,1.0,0.0
292888.0538,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292900.5535,0,505.2353378,0.290045556,0,1.0,0.0,0.0,0.0,1.0,0.0
292887.7874,0,796.0190235,0.301195712,1,0.0,1.0,0.0,0.0,1.0,0.0
292882.3992,0,1616.926883,0.41967728,0,0.0,1.0,0.0,0.0,1.0,0.0
292893.1826,0,476.6572835,0.215100344,0,1.0,0.0,0.0,0.0,1.0,0.0
292897.0354,0,575.9754118,0.261019704,0,1.0,0.0,0.0,0.0,1.0,0.0
293521.0,0,1.0,0.5,0,0.0,0.0,1.0,0.0,0.0,1.0
292883.7244,0,1650.635817,0.428420895,0,0.0,1.0,0.0,0.0,1.0,0.0
292900.4383,0,540.7627178,0.291091169,0,1.0,0.0,0.0,0.0,1.0,0.0
293599.0,0,5.0,0.625,0,0.0,0.0,1.0,0.0,0.0,1.0
292897.1973,0,572.0930256,0.260841217,0,1.0,0.0,0.0,0.0,1.0,0.0
293411.0,0,2.0,1.0,0,0.0,0.0,1.0,0.0,0.0,1.0
293555.0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,1.0
292888.5105,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292900.0478,0,743.9162942,0.432726077,0,1.0,0.0,0.0,0.0,1.0,0.0
293723.0,0,1.0,1.0,0,0.0,0.0,1.0,0.0,0.0,1.0
292899.2912,0,903.7970622,0.498676479,0,1.0,0.0,0.0,0.0,1.0,0.0
292881.6095,0,1154.143553,0.299637918,0,0.0,1.0,0.0,0.0,1.0,0.0
292888.3623,0,1036.343068,0.298417558,1,1.0,0.0,0.0,0.0,1.0,0.0
292887.671,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292882.7751,0,1837.235184,0.476822096,0,0.0,1.0,0.0,0.0,1.0,0.0
292890.6803,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292886.0712,0,1070.425138,0.296511628,1,0.0,1.0,0.0,0.0,1.0,0.0
292889.1023,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292894.0645,0,924.363586,0.39733121,1,0.0,1.0,0.0,0.0,1.0,0.0
292884.9747,0,1101.120443,0.285884483,0,0.0,1.0,0.0,0.0,1.0,0.0
292890.4054,0,1081.433839,0.370750019,0,1.0,0.0,0.0,0.0,1.0,0.0
292899.8952,0,817.8190804,0.47087399,1,0.0,1.0,0.0,0.0,1.0,0.0
292887.389,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292897.8411,0,794.5659566,0.440722668,1,0.0,1.0,0.0,0.0,1.0,0.0
292893.0154,0,471.6231108,0.212961542,0,1.0,0.0,0.0,0.0,1.0,0.0
292882.5332,0,1695.431461,0.440040242,0,0.0,1.0,0.0,0.0,1.0,0.0
292885.6977,0,796.3210352,0.272195827,1,0.0,1.0,0.0,0.0,1.0,0.0
292883.8856,0,1008.372154,0.261826907,1,0.0,1.0,0.0,0.0,1.0,0.0
293126.7041,0,4.730442177,0.496866497,1,0.0,0.0,1.0,0.0,0.0,1.0
292888.5566,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292894.3116,0,795.0760717,0.391740191,1,0.0,1.0,0.0,0.0,1.0,0.0
292890.787,0,984.2543814,0.355991344,1,0.0,1.0,0.0,0.0,1.0,0.0
292890.9747,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
293685.0,1,1.0,0.125,1,0.0,0.0,1.0,0.0,0.0,1.0
292902.5773,0,520.0859368,0.311054958,0,1.0,0.0,0.0,0.0,1.0,0.0
293753.0,0,1.0,1.0,1,0.0,0.0,1.0,0.0,0.0,1.0
292898.3367,0,794.4943281,0.447600602,1,0.0,1.0,0.0,0.0,1.0,0.0
292881.9009,0,796.8697908,0.219503002,1,0.0,1.0,0.0,0.0,1.0,0.0
293167.3936,1,11.60039705,0.227937039,1,0.0,0.0,1.0,0.0,0.0,1.0
292888.6563,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292893.1668,0,476.2526493,0.214917861,0,1.0,0.0,0.0,0.0,1.0,0.0
292884.5195,0,1054.804787,0.273870866,1,0.0,1.0,0.0,0.0,1.0,0.0
292888.92,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292887.568,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292884.0041,0,1017.049343,0.264077645,1,0.0,1.0,0.0,0.0,1.0,0.0
293095.0,0,26.0,0.356,0,0.0,0.0,1.0,0.0,0.0,1.0
293697.0,1,0.0,0.0,1,0.0,0.0,1.0,0.0,0.0,1.0
292890.9323,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292882.7654,0,1831.500397,0.475334574,0,0.0,1.0,0.0,0.0,1.0,0.0
292957.0,0,24.0,0.2,1,0.0,0.0,1.0,0.0,0.0,1.0
293243.6036,1,4.433939481,0.17070667,1,0.0,0.0,1.0,0.0,0.0,1.0
292899.398,0,550.8192924,0.281381373,0,1.0,0.0,0.0,0.0,1.0,0.0
293647.0,0,0.0,0.0,0,0.0,0.0,1.0,0.0,1.0,0.0
292881.0041,0,799.3882414,0.207619476,0,0.0,1.0,0.0,0.0,1.0,0.0
292888.3941,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292888.0946,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292887.4668,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292891.3603,0,973.7777513,0.363222881,1,0.0,1.0,0.0,0.0,1.0,0.0
293013.0,1,2.0,0.133,1,0.0,0.0,1.0,0.0,0.0,1.0
292882.908,0,1915.079432,0.497013777,0,0.0,1.0,0.0,0.0,1.0,0.0
292881.1283,0,872.204802,0.226507048,0,0.0,1.0,0.0,0.0,1.0,0.0
292901.6464,0,451.3669921,0.275408053,0,1.0,0.0,0.0,0.0,1.0,0.0
292900.2332,0,542.7456268,0.289176636,0,1.0,0.0,0.0,0.0,1.0,0.0
292887.3572,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292889.697,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292881.2362,0,935.4172984,0.242903463,0,0.0,1.0,0.0,0.0,1.0,0.0
292896.9819,0,871.0545242,0.434128007,1,0.0,1.0,0.0,0.0,1.0,0.0
292887.7565,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
292895.3703,0,794.9230596,0.406432782,1,0.0,1.0,0.0,0.0,1.0,0.0
292888.4482,0,1042.853953,0.303763782,0,1.0,0.0,0.0,0.0,1.0,0.0
292899.9427,0,738.053795,0.426732131,0,1.0,0.0,0.0,0.0,1.0,0.0
292898.7816,0,497.4388412,0.271971859,0,1.0,0.0,0.0,0.0,1.0,0.0
292881.4416,0,1055.801704,0.274129452,0,0.0,1.0,0.0,0.0,1.0,0.0
292915.0,0,51.0,0.264,0,0.0,0.0,1.0,0.0,0.0,1.0
292887.9305,0,0.0,0.0,0,0.0,0.0,0.0,1.0,1.0,0.0
